name,mode,ladder,fee,buy_range,train_cagr,train_mdd,valid_cagr,valid_mdd,full_cagr,full_mdd,score
안정성장형,all_loss,3,0.002,0.1,29.1932862360651,-48.2196725620719,34.71602167907169,-45.176583854041006,31.18350877240248,-48.2196725620719,10.383443434287628
안정성장형,all_loss,3,0.002,0.05,29.1932862360651,-48.2196725620719,34.71602167907169,-45.176583854041006,31.18350877240248,-48.2196725620719,10.383443434287628
안정성장형,all_loss,3,0.002,0.15,29.1932862360651,-48.2196725620719,34.71602167907169,-45.176583854041006,31.18350877240248,-48.2196725620719,10.383443434287628
안정성장형,any_loss,0,0.002,0.05,28.550716211293036,-47.7443705118881,32.74579883726323,-43.26116982307849,30.209246312725302,-47.7443705118881,10.371907613042634
안정성장형,any_loss,0,0.002,0.1,28.550716211293036,-47.7443705118881,32.74579883726323,-43.26116982307849,30.209246312725302,-47.7443705118881,10.371907613042634
안정성장형,any_loss,0,0.002,0.15,28.550716211293036,-47.7443705118881,32.74579883726323,-43.26116982307849,30.209246312725302,-47.7443705118881,10.371907613042634
안정성장형,any_loss,2,0.002,0.05,29.04751816634159,-48.23684300595248,34.188445931781295,-44.77316996487131,31.016995282271665,-48.23684300595248,10.365298396354326
안정성장형,any_loss,2,0.002,0.15,29.04751816634159,-48.23684300595248,34.188445931781295,-44.77316996487131,31.016995282271665,-48.23684300595248,10.365298396354326
안정성장형,any_loss,2,0.002,0.1,29.04751816634159,-48.23684300595248,34.188445931781295,-44.77316996487131,31.016995282271665,-48.23684300595248,10.365298396354326
안정성장형,all_loss,2,0.002,0.15,29.029080818866106,-48.19515017060484,34.188445931781295,-44.77316996487131,31.003470699348014,-48.19515017060484,10.355000469634096
안정성장형,all_loss,2,0.002,0.1,29.029080818866106,-48.19515017060484,34.188445931781295,-44.77316996487131,31.003470699348014,-48.19515017060484,10.355000469634096
안정성장형,all_loss,2,0.002,0.05,29.029080818866106,-48.19515017060484,34.188445931781295,-44.77316996487131,31.003470699348014,-48.19515017060484,10.355000469634096
안정성장형,all_loss,0,0.002,0.05,28.51295833469365,-47.74824781433693,32.74579883726323,-43.26116982307849,30.18193321493856,-47.74824781433693,10.319577423776373
안정성장형,all_loss,0,0.002,0.15,28.51295833469365,-47.74824781433693,32.74579883726323,-43.26116982307849,30.18193321493856,-47.74824781433693,10.319577423776373
안정성장형,all_loss,0,0.002,0.1,28.51295833469365,-47.74824781433693,32.74579883726323,-43.26116982307849,30.18193321493856,-47.74824781433693,10.319577423776373
안정형,any_loss,0,0.002,0.1,27.29554919804258,-46.2421917531566,31.03299009960263,-41.11066179967034,28.77686839228486,-46.2421917531566,9.802677768891755
안정형,any_loss,0,0.002,0.15,27.29554919804258,-46.2421917531566,31.03299009960263,-41.11066179967034,28.77686839228486,-46.2421917531566,9.802677768891755
안정형,any_loss,0,0.002,0.05,27.29554919804258,-46.2421917531566,31.03299009960263,-41.11066179967034,28.77686839228486,-46.2421917531566,9.802677768891755
안정형,all_loss,0,0.002,0.15,27.26104498505213,-46.24364398250413,31.03299009960263,-41.11066179967034,28.754409816069227,-46.24364398250413,9.755588801083011
안정형,all_loss,0,0.002,0.1,27.26104498505213,-46.24364398250413,31.03299009960263,-41.11066179967034,28.754409816069227,-46.24364398250413,9.755588801083011
안정형,all_loss,0,0.002,0.05,27.26104498505213,-46.24364398250413,31.03299009960263,-41.11066179967034,28.754409816069227,-46.24364398250413,9.755588801083011
안정형,any_loss,2,0.002,0.1,27.7783687243508,-46.980446569223375,32.34760684241689,-42.415404825310674,29.55900831518672,-46.980446569223375,9.735979083799485
안정형,any_loss,2,0.002,0.15,27.7783687243508,-46.980446569223375,32.34760684241689,-42.415404825310674,29.55900831518672,-46.980446569223375,9.735979083799485
안정형,any_loss,2,0.002,0.05,27.7783687243508,-46.980446569223375,32.34760684241689,-42.415404825310674,29.55900831518672,-46.980446569223375,9.735979083799485
안정형,any_loss,3,0.002,0.15,27.839549153357957,-47.05021311610309,32.764232101343026,-42.89761964236202,29.679876739754363,-47.05021311610309,9.648335530927104
안정형,any_loss,3,0.002,0.1,27.839549153357957,-47.05021311610309,32.764232101343026,-42.89761964236202,29.679876739754363,-47.05021311610309,9.648335530927104
안정형,any_loss,3,0.002,0.05,27.839549153357957,-47.05021311610309,32.764232101343026,-42.89761964236202,29.679876739754363,-47.05021311610309,9.648335530927104
안정형,all_loss,2,0.002,0.05,27.71637654663628,-47.02473643916657,32.34760684241689,-42.415404825310674,29.523589371041048,-47.02473643916657,9.636788189404768
안정형,all_loss,2,0.002,0.1,27.71637654663628,-47.02473643916657,32.34760684241689,-42.415404825310674,29.523589371041048,-47.02473643916657,9.636788189404768
안정형,all_loss,2,0.002,0.15,27.71637654663628,-47.02473643916657,32.34760684241689,-42.415404825310674,29.523589371041048,-47.02473643916657,9.636788189404768
안정형,all_loss,3,0.002,0.15,27.806248734369056,-47.04229809660757,32.764232101343026,-42.89761964236202,29.658924174767275,-47.04229809660757,9.60615022211552
안정형,all_loss,3,0.002,0.05,27.806248734369056,-47.04229809660757,32.764232101343026,-42.89761964236202,29.658924174767275,-47.04229809660757,9.60615022211552
안정형,all_loss,3,0.002,0.1,27.806248734369056,-47.04229809660757,32.764232101343026,-42.89761964236202,29.658924174767275,-47.04229809660757,9.60615022211552
간편형,any_loss,3,0.002,0.1,27.727410561320443,-46.7388988521308,36.22389040376133,-42.27046084673708,30.858468877785008,-46.7388988521308,8.395028018220353
간편형,any_loss,3,0.002,0.05,27.727410561320443,-46.7388988521308,36.22389040376133,-42.27046084673708,30.858468877785008,-46.7388988521308,8.395028018220353
간편형,any_loss,3,0.002,0.15,27.727410561320443,-46.7388988521308,36.22389040376133,-42.27046084673708,30.858468877785008,-46.7388988521308,8.395028018220353
간편형,never,3,0.002,0.1,27.703918329686907,-46.932957555348636,36.162176766094966,-42.0899157013425,30.828188645464728,-46.932957555348636,8.316992732572064
간편형,never,3,0.002,0.15,27.703918329686907,-46.932957555348636,36.162176766094966,-42.0899157013425,30.828188645464728,-46.932957555348636,8.316992732572064
간편형,never,3,0.002,0.05,27.703918329686907,-46.932957555348636,36.162176766094966,-42.0899157013425,30.828188645464728,-46.932957555348636,8.316992732572064
간편형,any_loss,2,0.002,0.05,27.64687278120068,-46.7399214914959,36.163876815045185,-41.765624195284126,30.7509684994248,-46.7399214914959,8.30694884733154
간편형,any_loss,2,0.002,0.1,27.64687278120068,-46.7399214914959,36.163876815045185,-41.765624195284126,30.7509684994248,-46.7399214914959,8.30694884733154
간편형,any_loss,2,0.002,0.15,27.64687278120068,-46.7399214914959,36.163876815045185,-41.765624195284126,30.7509684994248,-46.7399214914959,8.30694884733154
간편형,all_loss,3,0.002,0.05,27.65754059873311,-46.73826545871017,36.22389040376133,-42.27046084673708,30.81189292689661,-46.73826545871017,8.300925256424676
간편형,all_loss,3,0.002,0.15,27.65754059873311,-46.73826545871017,36.22389040376133,-42.27046084673708,30.81189292689661,-46.73826545871017,8.300925256424676
간편형,all_loss,3,0.002,0.1,27.65754059873311,-46.73826545871017,36.22389040376133,-42.27046084673708,30.81189292689661,-46.73826545871017,8.300925256424676
간편형,never,2,0.002,0.1,27.618357395760505,-46.9334066370118,35.96633681213035,-41.61008583572563,30.70056129721104,-46.9334066370118,8.269872277076932
간편형,never,2,0.002,0.05,27.618357395760505,-46.9334066370118,35.96633681213035,-41.61008583572563,30.70056129721104,-46.9334066370118,8.269872277076932
간편형,never,2,0.002,0.15,27.618357395760505,-46.9334066370118,35.96633681213035,-41.61008583572563,30.70056129721104,-46.9334066370118,8.269872277076932
간편형,all_loss,2,0.002,0.15,27.57415756149868,-46.74141316716348,36.163876815045185,-41.765624195284126,30.704813185689584,-46.74141316716348,8.208261214250188
간편형,all_loss,2,0.002,0.05,27.57415756149868,-46.74141316716348,36.163876815045185,-41.765624195284126,30.704813185689584,-46.74141316716348,8.208261214250188
간편형,all_loss,2,0.002,0.1,27.57415756149868,-46.74141316716348,36.163876815045185,-41.765624195284126,30.704813185689584,-46.74141316716348,8.208261214250188
간편형,any_loss,0,0.002,0.1,27.168945116622577,-46.72418891413689,34.712050821821116,-40.435894600047526,30.04768539238927,-46.72418891413689,8.17539199985518
간편형,any_loss,0,0.002,0.05,27.168945116622577,-46.72418891413689,34.712050821821116,-40.435894600047526,30.04768539238927,-46.72418891413689,8.17539199985518
간편형,any_loss,0,0.002,0.15,27.168945116622577,-46.72418891413689,34.712050821821116,-40.435894600047526,30.04768539238927,-46.72418891413689,8.17539199985518
간편형,never,0,0.002,0.1,27.141743213779822,-46.91596549367486,34.67532126341144,-40.29893383825439,29.99494888538825,-46.91596549367486,8.084402973622556
간편형,never,0,0.002,0.05,27.141743213779822,-46.91596549367486,34.67532126341144,-40.29893383825439,29.99494888538825,-46.91596549367486,8.084402973622556
간편형,never,0,0.002,0.15,27.141743213779822,-46.91596549367486,34.67532126341144,-40.29893383825439,29.99494888538825,-46.91596549367486,8.084402973622556
간편형,all_loss,0,0.002,0.1,27.097478179918788,-46.72101759950973,34.712050821821116,-40.435894600047526,30.004008907247815,-46.72101759950973,8.08002159542457
간편형,all_loss,0,0.002,0.05,27.097478179918788,-46.72101759950973,34.712050821821116,-40.435894600047526,30.004008907247815,-46.72101759950973,8.08002159542457
간편형,all_loss,0,0.002,0.15,27.097478179918788,-46.72101759950973,34.712050821821116,-40.435894600047526,30.004008907247815,-46.72101759950973,8.08002159542457
간편형,any_loss,0,0.003,0.1,23.891982977027702,-47.838361096755875,31.594933571753824,-45.59157295478767,26.819408686685755,-47.838361096755875,4.452523885009004
간편형,any_loss,0,0.003,0.15,23.891982977027702,-47.838361096755875,31.594933571753824,-45.59157295478767,26.819408686685755,-47.838361096755875,4.452523885009004
간편형,any_loss,0,0.003,0.05,23.891982977027702,-47.838361096755875,31.594933571753824,-45.59157295478767,26.819408686685755,-47.838361096755875,4.452523885009004
간편형,all_loss,0,0.003,0.15,23.870836196125666,-47.84532312187835,31.594933571753824,-45.59157295478767,26.81479735332899,-47.84532312187835,4.421539021998387
간편형,all_loss,0,0.003,0.1,23.870836196125666,-47.84532312187835,31.594933571753824,-45.59157295478767,26.81479735332899,-47.84532312187835,4.421539021998387
간편형,all_loss,0,0.003,0.05,23.870836196125666,-47.84532312187835,31.594933571753824,-45.59157295478767,26.81479735332899,-47.84532312187835,4.421539021998387
간편형,any_loss,2,0.003,0.15,24.22588980418856,-48.03970130290296,32.81060144635954,-46.94573913115939,27.38811595657613,-48.03970130290296,4.407345273412684
간편형,any_loss,2,0.003,0.1,24.22588980418856,-48.03970130290296,32.81060144635954,-46.94573913115939,27.38811595657613,-48.03970130290296,4.407345273412684
간편형,any_loss,2,0.003,0.05,24.22588980418856,-48.03970130290296,32.81060144635954,-46.94573913115939,27.38811595657613,-48.03970130290296,4.407345273412684
간편형,all_loss,2,0.003,0.15,24.19865170689861,-48.03255333564119,32.81060144635954,-46.94573913115939,27.375839840760506,-48.03255333564119,4.373075630612867
간편형,all_loss,2,0.003,0.05,24.19865170689861,-48.03255333564119,32.81060144635954,-46.94573913115939,27.375839840760506,-48.03255333564119,4.373075630612867
간편형,all_loss,2,0.003,0.1,24.19865170689861,-48.03255333564119,32.81060144635954,-46.94573913115939,27.375839840760506,-48.03255333564119,4.373075630612867
간편형,any_loss,3,0.003,0.1,24.240725249283667,-48.02435461437877,33.080152425433965,-47.380282512996466,27.457264980280026,-48.02435461437877,4.338401622598494
간편형,any_loss,3,0.003,0.15,24.240725249283667,-48.02435461437877,33.080152425433965,-47.380282512996466,27.457264980280026,-48.02435461437877,4.338401622598494
간편형,any_loss,3,0.003,0.05,24.240725249283667,-48.02435461437877,33.080152425433965,-47.380282512996466,27.457264980280026,-48.02435461437877,4.338401622598494
간편형,all_loss,3,0.003,0.15,24.2014567403833,-48.02571818089017,33.080152425433965,-47.380282512996466,27.437766174415156,-48.02571818089017,4.284911887304008
간편형,all_loss,3,0.003,0.05,24.2014567403833,-48.02571818089017,33.080152425433965,-47.380282512996466,27.437766174415156,-48.02571818089017,4.284911887304008
간편형,all_loss,3,0.003,0.1,24.2014567403833,-48.02571818089017,33.080152425433965,-47.380282512996466,27.437766174415156,-48.02571818089017,4.284911887304008
공격형,any_loss,0,0.003,0.1,25.498706146581117,-49.92591502642709,36.59157617153317,-49.93913116459196,29.465099062207912,-50.05465613901169,4.137505730240713
공격형,any_loss,0,0.003,0.15,25.498706146581117,-49.92591502642709,36.59157617153317,-49.93913116459196,29.465099062207912,-50.05465613901169,4.137505730240713
공격형,any_loss,0,0.003,0.05,25.498706146581117,-49.92591502642709,36.59157617153317,-49.93913116459196,29.465099062207912,-50.05465613901169,4.137505730240713
공격형,never,0,0.003,0.05,25.413294063616497,-49.159373906053155,36.5379869206802,-49.904288228845054,29.37091501223823,-50.057327554846744,4.053150683548434
공격형,never,0,0.003,0.15,25.413294063616497,-49.159373906053155,36.5379869206802,-49.904288228845054,29.37091501223823,-50.057327554846744,4.053150683548434
공격형,never,0,0.003,0.1,25.413294063616497,-49.159373906053155,36.5379869206802,-49.904288228845054,29.37091501223823,-50.057327554846744,4.053150683548434
공격형,all_loss,0,0.003,0.1,25.409891129103524,-49.92640539150556,36.59157617153317,-49.93913116459196,29.408702761078654,-50.049973317779106,4.017605456645963
공격형,all_loss,0,0.003,0.15,25.409891129103524,-49.92640539150556,36.59157617153317,-49.93913116459196,29.408702761078654,-50.049973317779106,4.017605456645963
공격형,all_loss,0,0.003,0.05,25.409891129103524,-49.92640539150556,36.59157617153317,-49.93913116459196,29.408702761078654,-50.049973317779106,4.017605456645963
안정형,never,0,0.003,0.05,22.281537873457722,-44.49997794274494,30.014003870252747,-41.20889905850087,25.11690228622385,-44.49997794274494,4.000182494618736
안정형,never,0,0.003,0.1,22.281537873457722,-44.49997794274494,30.014003870252747,-41.20889905850087,25.11690228622385,-44.49997794274494,4.000182494618736
안정형,never,0,0.003,0.15,22.281537873457722,-44.49997794274494,30.014003870252747,-41.20889905850087,25.11690228622385,-44.49997794274494,4.000182494618736
간편형,never,0,0.003,0.15,23.568656497714823,-48.134517267621845,31.455968232075836,-45.58438950140942,26.578841487951465,-48.134517267621845,3.9610163470208253
간편형,never,0,0.003,0.05,23.568656497714823,-48.134517267621845,31.455968232075836,-45.58438950140942,26.578841487951465,-48.134517267621845,3.9610163470208253
간편형,never,0,0.003,0.1,23.568656497714823,-48.134517267621845,31.455968232075836,-45.58438950140942,26.578841487951465,-48.134517267621845,3.9610163470208253
간편형,never,3,0.003,0.1,23.932963040641543,-48.30376239921917,32.95229265659214,-47.36505783736197,27.222047528247263,-48.30376239921917,3.8698808353321263
간편형,never,3,0.003,0.15,23.932963040641543,-48.30376239921917,32.95229265659214,-47.36505783736197,27.222047528247263,-48.30376239921917,3.8698808353321263
간편형,never,3,0.003,0.05,23.932963040641543,-48.30376239921917,32.95229265659214,-47.36505783736197,27.222047528247263,-48.30376239921917,3.8698808353321263
간편형,never,2,0.003,0.1,23.887059482053253,-48.320543162696104,32.758534336688136,-46.94739920788816,27.146211842269487,-48.320543162696104,3.8698531759874073
간편형,never,2,0.003,0.15,23.887059482053253,-48.320543162696104,32.758534336688136,-46.94739920788816,27.146211842269487,-48.320543162696104,3.8698531759874073
간편형,never,2,0.003,0.05,23.887059482053253,-48.320543162696104,32.758534336688136,-46.94739920788816,27.146211842269487,-48.320543162696104,3.8698531759874073
안정성장형,never,0,0.003,0.05,23.104529142524257,-46.39451612841608,31.7197352468257,-43.37600876732601,26.290771133343107,-46.39451612841608,3.851126361073126
안정성장형,never,0,0.003,0.1,23.104529142524257,-46.39451612841608,31.7197352468257,-43.37600876732601,26.290771133343107,-46.39451612841608,3.851126361073126
안정성장형,never,0,0.003,0.15,23.104529142524257,-46.39451612841608,31.7197352468257,-43.37600876732601,26.290771133343107,-46.39451612841608,3.851126361073126
균형형 ⭐ 추천,never,0,0.003,0.05,23.8001912294068,-47.72932143162328,33.33310802904934,-45.55693661249418,27.307567970771963,-47.72932143162328,3.7584078484637615
균형형 ⭐ 추천,never,0,0.003,0.15,23.8001912294068,-47.72932143162328,33.33310802904934,-45.55693661249418,27.307567970771963,-47.72932143162328,3.7584078484637615
균형형 ⭐ 추천,never,0,0.003,0.1,23.8001912294068,-47.72932143162328,33.33310802904934,-45.55693661249418,27.307567970771963,-47.72932143162328,3.7584078484637615
안정형,never,2,0.003,0.15,22.661553660394553,-45.467661483034114,31.40635925206152,-42.56658058876848,25.850783667436026,-45.467661483034114,3.6871901842491757
안정형,never,2,0.003,0.05,22.661553660394553,-45.467661483034114,31.40635925206152,-42.56658058876848,25.850783667436026,-45.467661483034114,3.6871901842491757
안정형,never,2,0.003,0.1,22.661553660394553,-45.467661483034114,31.40635925206152,-42.56658058876848,25.850783667436026,-45.467661483034114,3.6871901842491757
안정형,never,3,0.003,0.05,22.708469091436847,-45.42183260344721,31.650791931128698,-43.1610375182199,25.95837539681094,-45.42183260344721,3.6810146863381776
안정형,never,3,0.003,0.1,22.708469091436847,-45.42183260344721,31.650791931128698,-43.1610375182199,25.95837539681094,-45.42183260344721,3.6810146863381776
안정형,never,3,0.003,0.15,22.708469091436847,-45.42183260344721,31.650791931128698,-43.1610375182199,25.95837539681094,-45.42183260344721,3.6810146863381776
안정성장형,never,2,0.003,0.15,23.413781230514342,-46.933479787128356,33.33302147052508,-44.79758013186185,26.967051718983992,-46.933479787128356,3.5153292210156595
안정성장형,never,2,0.003,0.05,23.413781230514342,-46.933479787128356,33.33302147052508,-44.79758013186185,26.967051718983992,-46.933479787128356,3.5153292210156595
안정성장형,never,2,0.003,0.1,23.413781230514342,-46.933479787128356,33.33302147052508,-44.79758013186185,26.967051718983992,-46.933479787128356,3.5153292210156595
균형형 ⭐ 추천,never,2,0.003,0.15,24.111195985087154,-48.125667110410376,34.860084510893685,-47.080417168147484,27.962948927722465,-48.125667110410376,3.5051015124112377
균형형 ⭐ 추천,never,2,0.003,0.05,24.111195985087154,-48.125667110410376,34.860084510893685,-47.080417168147484,27.962948927722465,-48.125667110410376,3.5051015124112377
균형형 ⭐ 추천,never,2,0.003,0.1,24.111195985087154,-48.125667110410376,34.860084510893685,-47.080417168147484,27.962948927722465,-48.125667110410376,3.5051015124112377
균형형 ⭐ 추천,never,3,0.003,0.05,24.150412710762946,-48.11567329663681,35.03428954305956,-47.57661392649754,28.059151125847002,-48.11567329663681,3.5005701656362516
균형형 ⭐ 추천,never,3,0.003,0.15,24.150412710762946,-48.11567329663681,35.03428954305956,-47.57661392649754,28.059151125847002,-48.11567329663681,3.5005701656362516
균형형 ⭐ 추천,never,3,0.003,0.1,24.150412710762946,-48.11567329663681,35.03428954305956,-47.57661392649754,28.059151125847002,-48.11567329663681,3.5005701656362516
안정성장형,never,3,0.003,0.1,23.42014724529853,-46.959615922877454,33.448429248326605,-45.25926720644983,27.03959568801253,-46.959615922877454,3.4743829712315977
안정성장형,never,3,0.003,0.05,23.42014724529853,-46.959615922877454,33.448429248326605,-45.25926720644983,27.03959568801253,-46.959615922877454,3.4743829712315977
안정성장형,never,3,0.003,0.15,23.42014724529853,-46.959615922877454,33.448429248326605,-45.25926720644983,27.03959568801253,-46.959615922877454,3.4743829712315977
공격형,any_loss,2,0.003,0.05,25.69791623072497,-51.28141536506838,37.74931518943858,-51.554672017630544,29.984554060467516,-51.740375867760925,3.4357913890045166
공격형,any_loss,2,0.003,0.1,25.69791623072497,-51.28141536506838,37.74931518943858,-51.554672017630544,29.984554060467516,-51.740375867760925,3.4357913890045166
공격형,any_loss,2,0.003,0.15,25.69791623072497,-51.28141536506838,37.74931518943858,-51.554672017630544,29.984554060467516,-51.740375867760925,3.4357913890045166
공격형,all_loss,2,0.003,0.15,25.605555146723336,-51.304978611479434,37.74931518943858,-51.554672017630544,29.921263423496704,-51.74136495636085,3.3111039256023105
공격형,all_loss,2,0.003,0.1,25.605555146723336,-51.304978611479434,37.74931518943858,-51.554672017630544,29.921263423496704,-51.74136495636085,3.3111039256023105
공격형,all_loss,2,0.003,0.05,25.605555146723336,-51.304978611479434,37.74931518943858,-51.554672017630544,29.921263423496704,-51.74136495636085,3.3111039256023105
공격형,never,2,0.003,0.15,25.572376781904225,-50.88281283731225,37.71367918655641,-51.590031462082486,29.86601325200553,-51.7358335816647,3.266409928547091
공격형,never,2,0.003,0.05,25.572376781904225,-50.88281283731225,37.71367918655641,-51.590031462082486,29.86601325200553,-51.7358335816647,3.266409928547091
공격형,never,2,0.003,0.1,25.572376781904225,-50.88281283731225,37.71367918655641,-51.590031462082486,29.86601325200553,-51.7358335816647,3.266409928547091
공격형,any_loss,3,0.003,0.1,25.70847162141543,-51.886480239592295,37.792972783147945,-52.16471699236088,30.053603217405577,-52.251408383155606,3.2212452674827423
공격형,any_loss,3,0.003,0.15,25.70847162141543,-51.886480239592295,37.792972783147945,-52.16471699236088,30.053603217405577,-52.251408383155606,3.2212452674827423
공격형,any_loss,3,0.003,0.05,25.70847162141543,-51.886480239592295,37.792972783147945,-52.16471699236088,30.053603217405577,-52.251408383155606,3.2212452674827423
균형형 ⭐ 추천,any_loss,0,0.003,0.1,23.76122959925999,-49.273169410183236,33.495111459504926,-45.56031572494579,27.308359324263698,-49.273169410183236,3.108761654610131
균형형 ⭐ 추천,any_loss,0,0.003,0.05,23.76122959925999,-49.273169410183236,33.495111459504926,-45.56031572494579,27.308359324263698,-49.273169410183236,3.108761654610131
균형형 ⭐ 추천,any_loss,0,0.003,0.15,23.76122959925999,-49.273169410183236,33.495111459504926,-45.56031572494579,27.308359324263698,-49.273169410183236,3.108761654610131
공격형,all_loss,3,0.003,0.1,25.623120221961358,-51.8703924295168,37.792972783147945,-52.16471699236088,29.99358612873817,-52.25127945851954,3.106020878219745
공격형,all_loss,3,0.003,0.15,25.623120221961358,-51.8703924295168,37.792972783147945,-52.16471699236088,29.99358612873817,-52.25127945851954,3.106020878219745
공격형,all_loss,3,0.003,0.05,25.623120221961358,-51.8703924295168,37.792972783147945,-52.16471699236088,29.99358612873817,-52.25127945851954,3.106020878219745
균형형 ⭐ 추천,any_loss,2,0.003,0.05,24.11120089187724,-49.37677921513981,34.99216460511836,-47.02589106363022,27.987406351108348,-49.37677921513981,3.0209908669439143
균형형 ⭐ 추천,any_loss,2,0.003,0.1,24.11120089187724,-49.37677921513981,34.99216460511836,-47.02589106363022,27.987406351108348,-49.37677921513981,3.0209908669439143
균형형 ⭐ 추천,any_loss,2,0.003,0.15,24.11120089187724,-49.37677921513981,34.99216460511836,-47.02589106363022,27.987406351108348,-49.37677921513981,3.0209908669439143
균형형 ⭐ 추천,all_loss,0,0.003,0.15,23.683006383294458,-49.27693428138916,33.495111459504926,-45.56031572494579,27.260205846681608,-49.27693428138916,3.001842608134589
균형형 ⭐ 추천,all_loss,0,0.003,0.05,23.683006383294458,-49.27693428138916,33.495111459504926,-45.56031572494579,27.260205846681608,-49.27693428138916,3.001842608134589
균형형 ⭐ 추천,all_loss,0,0.003,0.1,23.683006383294458,-49.27693428138916,33.495111459504926,-45.56031572494579,27.260205846681608,-49.27693428138916,3.001842608134589
공격형,never,3,0.003,0.15,25.573885488925363,-51.52465082048906,37.92059284785001,-52.16501807752224,29.933505498530867,-52.253227352896346,2.994781586168955
공격형,never,3,0.003,0.05,25.573885488925363,-51.52465082048906,37.92059284785001,-52.16501807752224,29.933505498530867,-52.253227352896346,2.994781586168955
공격형,never,3,0.003,0.1,25.573885488925363,-51.52465082048906,37.92059284785001,-52.16501807752224,29.933505498530867,-52.253227352896346,2.994781586168955
균형형 ⭐ 추천,any_loss,3,0.003,0.15,24.150304623256027,-49.34751391000786,35.24891761400974,-47.55379136738848,28.08939988596144,-49.34751391000786,2.994160207989477
균형형 ⭐ 추천,any_loss,3,0.003,0.1,24.150304623256027,-49.34751391000786,35.24891761400974,-47.55379136738848,28.08939988596144,-49.34751391000786,2.994160207989477
균형형 ⭐ 추천,any_loss,3,0.003,0.05,24.150304623256027,-49.34751391000786,35.24891761400974,-47.55379136738848,28.08939988596144,-49.34751391000786,2.994160207989477
균형형 ⭐ 추천,all_loss,3,0.003,0.15,24.071608742846905,-49.32631089689756,35.24891761400974,-47.55379136738848,28.042770390562243,-49.32631089689756,2.895341824025768
균형형 ⭐ 추천,all_loss,3,0.003,0.05,24.071608742846905,-49.32631089689756,35.24891761400974,-47.55379136738848,28.042770390562243,-49.32631089689756,2.895341824025768
균형형 ⭐ 추천,all_loss,3,0.003,0.1,24.071608742846905,-49.32631089689756,35.24891761400974,-47.55379136738848,28.042770390562243,-49.32631089689756,2.895341824025768
균형형 ⭐ 추천,all_loss,2,0.003,0.1,24.02108942522505,-49.42059869388798,34.99216460511836,-47.02589106363022,27.930282596751944,-49.42059869388798,2.8840035694015995
균형형 ⭐ 추천,all_loss,2,0.003,0.05,24.02108942522505,-49.42059869388798,34.99216460511836,-47.02589106363022,27.930282596751944,-49.42059869388798,2.8840035694015995
균형형 ⭐ 추천,all_loss,2,0.003,0.15,24.02108942522505,-49.42059869388798,34.99216460511836,-47.02589106363022,27.930282596751944,-49.42059869388798,2.8840035694015995
안정성장형,any_loss,0,0.003,0.05,22.858225766730243,-48.63197916365464,31.757337851887634,-43.37760083110286,26.16001996863977,-48.63197916365464,2.7223438296460327
안정성장형,any_loss,0,0.003,0.15,22.858225766730243,-48.63197916365464,31.757337851887634,-43.37760083110286,26.16001996863977,-48.63197916365464,2.7223438296460327
안정성장형,any_loss,0,0.003,0.1,22.858225766730243,-48.63197916365464,31.757337851887634,-43.37760083110286,26.16001996863977,-48.63197916365464,2.7223438296460327
안정형,any_loss,0,0.003,0.1,22.01138469823276,-47.18312854094501,30.025805904587056,-41.193821718072435,24.96556832461927,-47.18312854094501,2.6922422866780025
안정형,any_loss,0,0.003,0.15,22.01138469823276,-47.18312854094501,30.025805904587056,-41.193821718072435,24.96556832461927,-47.18312854094501,2.6922422866780025
안정형,any_loss,0,0.003,0.05,22.01138469823276,-47.18312854094501,30.025805904587056,-41.193821718072435,24.96556832461927,-47.18312854094501,2.6922422866780025
안정성장형,all_loss,0,0.003,0.1,22.782353061309557,-48.634529535968035,31.757337851887634,-43.37760083110286,26.103237178048055,-48.634529535968035,2.619023047018418
안정성장형,all_loss,0,0.003,0.05,22.782353061309557,-48.634529535968035,31.757337851887634,-43.37760083110286,26.103237178048055,-48.634529535968035,2.619023047018418
안정성장형,all_loss,0,0.003,0.15,22.782353061309557,-48.634529535968035,31.757337851887634,-43.37760083110286,26.103237178048055,-48.634529535968035,2.619023047018418
안정형,all_loss,0,0.003,0.1,21.947574075984576,-47.164730354243055,30.025805904587056,-41.193821718072435,24.920924888931005,-47.164730354243055,2.612537311988639
안정형,all_loss,0,0.003,0.05,21.947574075984576,-47.164730354243055,30.025805904587056,-41.193821718072435,24.920924888931005,-47.164730354243055,2.612537311988639
안정형,all_loss,0,0.003,0.15,21.947574075984576,-47.164730354243055,30.025805904587056,-41.193821718072435,24.920924888931005,-47.164730354243055,2.612537311988639
안정성장형,any_loss,2,0.003,0.05,23.242599434159985,-49.01639954594727,33.341780448842904,-44.78375569336166,26.865841682312453,-49.01639954594727,2.5521462379394184
안정성장형,any_loss,2,0.003,0.15,23.242599434159985,-49.01639954594727,33.341780448842904,-44.78375569336166,26.865841682312453,-49.01639954594727,2.5521462379394184
안정성장형,any_loss,2,0.003,0.1,23.242599434159985,-49.01639954594727,33.341780448842904,-44.78375569336166,26.865841682312453,-49.01639954594727,2.5521462379394184
안정성장형,any_loss,3,0.003,0.15,23.288658015284327,-48.95808198476506,33.611896770070906,-45.27970623956646,26.97612896654391,-48.95808198476506,2.540195756441254
안정성장형,any_loss,3,0.003,0.1,23.288658015284327,-48.95808198476506,33.611896770070906,-45.27970623956646,26.97612896654391,-48.95808198476506,2.540195756441254
